Account,Coin,Execution Price,Size Tokens,Size USD,Side,Timestamp IST,Start Position,Direction,Closed PnL,Transaction Hash,Order ID,Crossed,Fee,Trade ID,Timestamp
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,14.992,81.65,1224.1,BUY,24-04-2025 23:01,606.07,Open Long,0.0,0x2dd610012782f34e6b8604222c45010201c1006db5405f762d1488be6cf54ae1,88642822002,True,0.411295,680000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,14.992,78.96,1183.77,BUY,24-04-2025 23:01,687.72,Open Long,0.0,0x2dd610012782f34e6b8604222c45010201c1006db5405f762d1488be6cf54ae1,88642822002,True,0.397745,882000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,14.992,150.08,2250.0,BUY,24-04-2025 23:01,766.68,Open Long,0.0,0x2dd610012782f34e6b8604222c45010201c1006db5405f762d1488be6cf54ae1,88642822002,True,0.755999,174000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,14.993,71.05,1065.25,BUY,24-04-2025 23:01,916.76,Open Long,0.0,0x2dd610012782f34e6b8604222c45010201c1006db5405f762d1488be6cf54ae1,88642822002,True,0.357924,422000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,14.993,11.26,168.82,BUY,24-04-2025 23:01,987.81,Open Long,0.0,0x2dd610012782f34e6b8604222c45010201c1006db5405f762d1488be6cf54ae1,88642822002,True,0.056723,593000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,15.002,45.05,675.84,BUY,24-04-2025 23:01,999.07,Open Long,0.0,0x2dd610012782f34e6b8604222c45010201c1006db5405f762d1488be6cf54ae1,88642822002,True,0.227082,594000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,15.005,49.98,749.95,BUY,24-04-2025 23:01,1044.12,Open Long,0.0,0x2dd610012782f34e6b8604222c45010201c1006db5405f762d1488be6cf54ae1,88642822002,True,0.251982,734000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,15.006,73.05,1096.19,BUY,24-04-2025 23:01,1094.1,Open Long,0.0,0x2dd610012782f34e6b8604222c45010201c1006db5405f762d1488be6cf54ae1,88642822002,True,0.368318,934000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,15.008,77.37,1161.17,BUY,24-04-2025 23:01,1167.15,Open Long,0.0,0x2dd610012782f34e6b8604222c45010201c1006db5405f762d1488be6cf54ae1,88642822002,True,0.390152,294000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,15.01,169.8,2548.7,BUY,24-04-2025 23:01,1244.52,Open Long,0.0,0x2dd610012782f34e6b8604222c45010201c1006db5405f762d1488be6cf54ae1,88642822002,True,0.856362,708000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,15.016,83.24,1249.93,BUY,24-04-2025 23:01,1414.32,Open Long,0.0,0x2dd610012782f34e6b8604222c45010201c1006db5405f762d1488be6cf54ae1,88642822002,True,0.419976,811000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,15.017,302.79,4547.0,BUY,24-04-2025 23:01,1497.56,Open Long,0.0,0x2dd610012782f34e6b8604222c45010201c1006db5405f762d1488be6cf54ae1,88642822002,True,1.527791,794000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,15.023,49.98,750.85,BUY,24-04-2025 23:01,1800.35,Open Long,0.0,0x2dd610012782f34e6b8604222c45010201c1006db5405f762d1488be6cf54ae1,88642822002,True,0.252285,634000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,15.023,169.8,2550.91,BUY,24-04-2025 23:01,1850.33,Open Long,0.0,0x2dd610012782f34e6b8604222c45010201c1006db5405f762d1488be6cf54ae1,88642822002,True,0.857103,1000000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,15.025,80.81,1214.17,BUY,24-04-2025 23:01,2020.13,Open Long,0.0,0x2dd610012782f34e6b8604222c45010201c1006db5405f762d1488be6cf54ae1,88642822002,True,0.40796,591000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,15.026,79.7,1197.57,BUY,24-04-2025 23:01,2100.94,Open Long,0.0,0x2dd610012782f34e6b8604222c45010201c1006db5405f762d1488be6cf54ae1,88642822002,True,0.402384,73500000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,15.027,112.64,1692.64,BUY,24-04-2025 23:01,2180.64,Open Long,0.0,0x2dd610012782f34e6b8604222c45010201c1006db5405f762d1488be6cf54ae1,88642822002,True,0.568727,690000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,15.035,169.8,2552.94,BUY,24-04-2025 23:01,2293.28,Open Long,0.0,0x2dd610012782f34e6b8604222c45010201c1006db5405f762d1488be6cf54ae1,88642822002,True,0.857788,405000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,15.039,49.98,751.65,BUY,24-04-2025 23:01,2463.08,Open Long,0.0,0x2dd610012782f34e6b8604222c45010201c1006db5405f762d1488be6cf54ae1,88642822002,True,0.252553,635000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,15.048,302.79,4556.38,BUY,24-04-2025 23:01,2513.06,Open Long,0.0,0x2dd610012782f34e6b8604222c45010201c1006db5405f762d1488be6cf54ae1,88642822002,True,1.530944,607000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,15.063,49.98,752.85,BUY,24-04-2025 23:01,2815.85,Open Long,0.0,0x2dd610012782f34e6b8604222c45010201c1006db5405f762d1488be6cf54ae1,88642822002,True,0.252957,975000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,15.063,168.95,2544.89,BUY,24-04-2025 23:01,2865.83,Open Long,0.0,0x2dd610012782f34e6b8604222c45010201c1006db5405f762d1488be6cf54ae1,88642822002,True,0.855083,917000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,15.066,71.35,1074.96,BUY,24-04-2025 23:01,3034.78,Open Long,0.0,0x2dd610012782f34e6b8604222c45010201c1006db5405f762d1488be6cf54ae1,88642822002,True,0.361185,591000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,15.072,77.46,1167.48,BUY,24-04-2025 23:01,3106.13,Open Long,0.0,0x2dd610012782f34e6b8604222c45010201c1006db5405f762d1488be6cf54ae1,88642822002,True,0.392271,733000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,15.079,49.98,753.65,BUY,24-04-2025 23:01,3183.59,Open Long,0.0,0x2dd610012782f34e6b8604222c45010201c1006db5405f762d1488be6cf54ae1,88642822002,True,0.253224,988000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,15.08,1166.34,17588.41,BUY,24-04-2025 23:01,3233.57,Open Long,0.0,0x2dd610012782f34e6b8604222c45010201c1006db5405f762d1488be6cf54ae1,88642822002,True,5.909704,70100000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,15.086,302.79,4567.89,BUY,24-04-2025 23:01,4399.91,Open Long,0.0,0x2dd610012782f34e6b8604222c45010201c1006db5405f762d1488be6cf54ae1,88642822002,True,1.53481,112000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,15.111,225.27,3404.05,BUY,24-04-2025 23:01,4702.7,Open Long,0.0,0x2dd610012782f34e6b8604222c45010201c1006db5405f762d1488be6cf54ae1,88642822002,True,1.143762,313000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,GMX,15.12,72.03,1089.09,BUY,24-04-2025 23:01,4927.97,Open Long,0.0,0x2dd610012782f34e6b8604222c45010201c1006db5405f762d1488be6cf54ae1,88642822002,True,0.365934,552000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.11114,4406.0,489.68,BUY,25-04-2025 10:52,0.0,Open Long,0.0,0x42d9204ebc064de9740f0422345023018600d1a29e147bebdbdbcb3c60ce040d,88756240024,True,0.164532,3900000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.11114,4505.0,500.69,BUY,25-04-2025 10:52,4406.0,Open Long,0.0,0x42d9204ebc064de9740f0422345023018600d1a29e147bebdbdbcb3c60ce040d,88756240024,True,0.168229,126000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.11116,10112.0,1124.05,BUY,25-04-2025 10:52,8911.0,Open Long,0.0,0x42d9204ebc064de9740f0422345023018600d1a29e147bebdbdbcb3c60ce040d,88756240024,True,0.37768,428000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.11117,10061.0,1118.48,BUY,25-04-2025 10:52,19023.0,Open Long,0.0,0x42d9204ebc064de9740f0422345023018600d1a29e147bebdbdbcb3c60ce040d,88756240024,True,0.375809,827000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.1112,8788.0,977.23,BUY,25-04-2025 10:52,29084.0,Open Long,0.0,0x42d9204ebc064de9740f0422345023018600d1a29e147bebdbdbcb3c60ce040d,88756240024,True,0.328346,1080000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.1112,9234.0,1026.82,BUY,25-04-2025 10:52,37872.0,Open Long,0.0,0x42d9204ebc064de9740f0422345023018600d1a29e147bebdbdbcb3c60ce040d,88756240024,True,0.345011,176000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.11123,129594.0,14414.74,BUY,25-04-2025 10:52,47106.0,Open Long,0.0,0x42d9204ebc064de9740f0422345023018600d1a29e147bebdbdbcb3c60ce040d,88756240024,True,4.843352,1040000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.11125,83798.0,9322.53,BUY,25-04-2025 10:52,176700.0,Open Long,0.0,0x42d9204ebc064de9740f0422345023018600d1a29e147bebdbdbcb3c60ce040d,88756240024,True,3.132368,497000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.11126,2659.0,295.84,BUY,25-04-2025 10:52,260498.0,Open Long,0.0,0x42d9204ebc064de9740f0422345023018600d1a29e147bebdbdbcb3c60ce040d,88756240024,True,0.099402,925000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.11127,4298.0,478.24,BUY,25-04-2025 10:52,263157.0,Open Long,0.0,0x42d9204ebc064de9740f0422345023018600d1a29e147bebdbdbcb3c60ce040d,88756240024,True,0.160687,854000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.11128,8683.0,966.24,BUY,25-04-2025 10:52,267455.0,Open Long,0.0,0x42d9204ebc064de9740f0422345023018600d1a29e147bebdbdbcb3c60ce040d,88756240024,True,0.324657,940000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.11128,14464.0,1609.55,BUY,25-04-2025 10:52,276138.0,Open Long,0.0,0x42d9204ebc064de9740f0422345023018600d1a29e147bebdbdbcb3c60ce040d,88756240024,True,0.540809,528000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.1113,10258.0,1141.72,BUY,25-04-2025 10:52,290602.0,Open Long,0.0,0x42d9204ebc064de9740f0422345023018600d1a29e147bebdbdbcb3c60ce040d,88756240024,True,0.383616,34900000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.1113,4491.0,499.85,BUY,25-04-2025 10:52,300860.0,Open Long,0.0,0x42d9204ebc064de9740f0422345023018600d1a29e147bebdbdbcb3c60ce040d,88756240024,True,0.167948,666000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.11132,24446.0,2721.33,BUY,25-04-2025 10:52,305351.0,Open Long,0.0,0x42d9204ebc064de9740f0422345023018600d1a29e147bebdbdbcb3c60ce040d,88756240024,True,0.914366,767000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.11133,4490.0,499.87,BUY,25-04-2025 10:52,329797.0,Open Long,0.0,0x42d9204ebc064de9740f0422345023018600d1a29e147bebdbdbcb3c60ce040d,88756240024,True,0.167956,223000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.11134,2659.0,296.05,BUY,25-04-2025 10:52,334287.0,Open Long,0.0,0x42d9204ebc064de9740f0422345023018600d1a29e147bebdbdbcb3c60ce040d,88756240024,True,0.099473,825000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.11134,17191.0,1914.05,BUY,25-04-2025 10:52,336946.0,Open Long,0.0,0x42d9204ebc064de9740f0422345023018600d1a29e147bebdbdbcb3c60ce040d,88756240024,True,0.643119,200000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.11138,179970.0,20045.06,BUY,25-04-2025 10:52,354137.0,Open Long,0.0,0x42d9204ebc064de9740f0422345023018600d1a29e147bebdbdbcb3c60ce040d,88756240024,True,6.735139,808000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.11139,23509.0,2618.67,BUY,25-04-2025 10:52,534107.0,Open Long,0.0,0x42d9204ebc064de9740f0422345023018600d1a29e147bebdbdbcb3c60ce040d,88756240024,True,0.879871,318000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.11142,8883.0,989.74,BUY,25-04-2025 10:52,557616.0,Open Long,0.0,0x42d9204ebc064de9740f0422345023018600d1a29e147bebdbdbcb3c60ce040d,88756240024,True,0.332553,1020000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.11144,2659.0,296.32,BUY,25-04-2025 10:52,566499.0,Open Long,0.0,0x42d9204ebc064de9740f0422345023018600d1a29e147bebdbdbcb3c60ce040d,88756240024,True,0.099562,448000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.11148,23509.0,2620.78,BUY,25-04-2025 10:52,569158.0,Open Long,0.0,0x42d9204ebc064de9740f0422345023018600d1a29e147bebdbdbcb3c60ce040d,88756240024,True,0.880583,555000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.11149,7333.0,817.56,BUY,25-04-2025 10:52,592667.0,Open Long,0.0,0x42d9204ebc064de9740f0422345023018600d1a29e147bebdbdbcb3c60ce040d,88756240024,True,0.274698,568000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.12391,2181.0,270.25,SELL,25-04-2025 13:39,600000.0,Close Long,27.484962,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,0.090802,335000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.12391,1866.0,231.22,SELL,25-04-2025 13:39,597819.0,Close Long,23.515332,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,0.077688,949000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.12391,11272.0,1396.71,SELL,25-04-2025 13:39,595953.0,Close Long,142.049744,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,0.469295,106000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.12391,10620.0,1315.92,SELL,25-04-2025 13:39,584681.0,Close Long,133.83324,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,0.44215,1050000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.12391,24774.0,3069.75,SELL,25-04-2025 13:39,574061.0,Close Long,312.201948,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,1.031434,1050000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.1239,12677.0,1570.68,SELL,25-04-2025 13:39,549287.0,Close Long,159.628784,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,0.527748,375000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.12389,12677.0,1570.55,SELL,25-04-2025 13:39,536610.0,Close Long,159.502014,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,0.527705,651000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.12388,8656.0,1072.31,SELL,25-04-2025 13:39,523933.0,Close Long,108.823232,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,0.360293,939000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.12388,1015.0,125.74,SELL,25-04-2025 13:39,515277.0,Close Long,12.76058,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,0.042247,982000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.12383,4036.0,499.78,SELL,25-04-2025 13:39,514262.0,Close Long,50.538792,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,0.167925,95400000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.12383,8073.0,999.68,SELL,25-04-2025 13:39,510226.0,Close Long,101.090106,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,0.335891,823000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.12379,8109.0,1003.81,SELL,25-04-2025 13:39,502153.0,Close Long,101.216538,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,0.33728,106000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.12379,2409.0,298.21,SELL,25-04-2025 13:39,494044.0,Close Long,30.069138,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,0.100198,691000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.12379,47018.0,5820.36,SELL,25-04-2025 13:39,491635.0,Close Long,586.878676,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,1.95564,656000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.12379,160786.0,19903.7,SELL,25-04-2025 13:39,444617.0,Close Long,2006.930852,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,6.687642,1120000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.12379,81929.0,10141.99,SELL,25-04-2025 13:39,283831.0,Close Long,1022.637778,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,3.407708,552000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.12379,12117.0,1499.96,SELL,25-04-2025 13:39,201902.0,Close Long,151.244394,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,0.503987,655000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.12379,54546.0,6752.25,SELL,25-04-2025 13:39,189785.0,Close Long,680.843172,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,2.268755,683000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.12379,6923.0,857.0,SELL,25-04-2025 13:39,135239.0,Close Long,86.412886,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,0.287951,1010000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.12379,1258.0,155.73,SELL,25-04-2025 13:39,128316.0,Close Long,15.702356,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,0.052323,1120000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.12379,1737.0,215.02,SELL,25-04-2025 13:39,127058.0,Close Long,21.681234,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,0.072247,410000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.12378,23509.0,2909.94,SELL,25-04-2025 13:39,125321.0,Close Long,293.204248,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,0.97774,128000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.12374,6755.0,835.86,SELL,25-04-2025 13:39,101812.0,Close Long,83.97816,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,0.280849,598000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.12372,2409.0,298.04,SELL,25-04-2025 13:39,95057.0,Close Long,29.900508,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,0.100141,505000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.12371,834.0,103.17,SELL,25-04-2025 13:39,92648.0,Close Long,10.343268,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,0.034665,863000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.12368,5718.0,707.2,SELL,25-04-2025 13:39,91814.0,Close Long,70.743096,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,0.237619,212000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.12363,40428.0,4998.11,SELL,25-04-2025 13:39,86096.0,Close Long,498.153816,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,1.679365,561000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.12361,1926.0,238.07,SELL,25-04-2025 13:39,45668.0,Close Long,23.693652,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,0.079992,222000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.1236,2409.0,297.75,SELL,25-04-2025 13:39,43742.0,Close Long,29.611428,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,0.100044,490000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.12359,6078.0,751.18,SELL,25-04-2025 13:39,41333.0,Close Long,74.649996,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,0.252396,648000000000000.0,1750000000000.0
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,AIXBT,0.12353,35255.0,4355.05,SELL,25-04-2025 13:39,35255.0,Close Long,430.88661,0xc0f9d944feb2754dd58b042235fa7802018d00d56268118e9c009ef8107dcf26,88781664118,True,1.463296,676000000000000.0,1750000000000.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,EIGEN,3.28,711.15,2332.57,SELL,20-09-2024 14:06,0.0,Open Short,0.0,0xa9cc1d354fa656c47c2d041249d56a01dc0050b53eba2b6cfbd65a0ea2d8d07a,38080604649,False,0.223926,722000000000000.0,1730000000000.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,EIGEN,3.784,3871.46,14649.6,SELL,20-09-2024 18:09,-711.15,Open Short,0.0,0x45fcaa5a6b0025f0120e04124d5115015700b0164b7904f0d92f39c5348ed1cb,38504907830,False,1.406361,499000000000000.0,1730000000000.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,EIGEN,3.886,10.85,42.16,SELL,20-09-2024 18:09,-4582.61,Open Short,0.0,0x12f6a52aac6d614d17ce04124d51e8010100bee1ad1096bc33a6387751cef427,38505002275,False,0.004047,1060000000000000.0,1730000000000.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,EIGEN,3.886,2902.07,11277.44,SELL,20-09-2024 18:09,-4593.46,Open Short,0.0,0x59ea44dc5847e5d67a4a04124d5296013400631eda8b359826c2b70a2ff48881,38505002275,False,1.082634,942000000000000.0,1730000000000.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,EIGEN,3.886,1573.23,6113.57,SELL,24-09-2024 17:27,-7495.53,Open Short,0.0,0x3a3990ea13a3a59dd29604129f358c016d005ab783bd9a1f3d00ab4395444a3c,38505002275,False,0.586902,60900000000000.0,1730000000000.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,EIGEN,4.112,584.5,2403.46,SELL,25-09-2024 19:42,-9068.76,Open Short,0.0,0x4b4360b5f7cf8863838d0412b5d61f00008a86c0b500a0918abb88464fd1bed0,38996705002,False,0.230732,910000000000000.0,1730000000000.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,EIGEN,4.112,70.0,287.84,SELL,25-09-2024 19:43,-9653.26,Open Short,0.0,0x8c691384eabffb04c8b20412b5d85900009cca5fd900b89bd0d6cf9b4436f592,38996705002,False,0.027632,538000000000000.0,1730000000000.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,EIGEN,4.112,15.01,61.72,SELL,25-09-2024 19:45,-9723.26,Open Short,0.0,0x27df743626906466a8240412b5e171000084484007988b763a9905d4d06d39b7,38996705002,False,0.005925,418000000000000.0,1730000000000.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,EIGEN,3.9843,36.5,145.43,SELL,26-09-2024 18:57,-9738.27,Open Short,0.0,0xda37de765af3c4fe9e0c0412c9debb015300681fef118b62ab8ccaa1b251fc80,39211414420,False,0.01396,602000000000000.0,1730000000000.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,EIGEN,3.9843,360.0,1434.35,SELL,26-09-2024 19:05,-9774.77,Open Short,0.0,0x594683869a60189274c90412c9fa3102014100a1e52c507a481b6a34d97d5e38,39211414420,False,0.137696,526000000000000.0,1730000000000.0
